id,caseId,createdAt,updatedAt,priorityChanged,activity,priority,deadline,status,details
"b7158453-0d33-4b0f-b1c2-c8ef4ca7461f","7b7747bc-db28-4582-8c9e-782d6e8b0da3","2023-10-30T14:49:53.212631Z","2023-11-03T11:17:41.637594Z","2023-10-30T14:49:53.212631Z",BEARING_REPLACEMENT,MODERATE,2024-01-01T05:00:00Z,COMPLETED,Duplicate
"7b7747bc-db28-4582-8c9e-782d6e8b0da3","7b7747bc-db28-4582-8c9e-782d6e8b0da3","2023-10-30T14:52:27.565981Z","2025-05-23T12:49:29.901747Z","2023-10-30T14:52:27.565981Z",VISUAL_INSPECTION,MODERATE,2024-01-01T05:00:00Z,COMPLETED,"Plan subcomponent replacement timeline on findings from the following checks:
1. If readily accessible, check SCADA data for elevated PT-100 temperature indications.
2. Check generator bearing grease condition for discoloration or other signs of excessive heating or damage.
3. Perform auditory check for sounds indicative of advanced bearing damage.

**In case of OUTER RING ESD / FLUTING failure mode diagnosis: 
*check integrity of generator shaft electrical grounding components via tests by certified party
*check electrical and mechanical integrity of slip-ring/brush assembly on applicable generators"
"ea2acd42-09b8-4166-bb2f-fd40ffd0a7f2","49b945fe-8391-4f2a-ac2e-869c4df70c64","2023-10-30T16:36:28.237166Z","2023-11-03T11:18:00.366981Z","2023-10-30T16:36:28.237166Z",TROUBLESHOOT,MODERATE,2023-12-29T16:33:40.249Z,COMPLETED,Duplicate
"1d44620d-c0b3-4f8a-857f-1aa657ee3d62","4f349077-dfc6-4f7a-94a4-c84043924afc","2023-10-30T18:38:02.108638Z","2023-11-03T11:19:45.520584Z","2023-10-30T18:38:02.108638Z",TROUBLESHOOT,MODERATE,2024-01-01T05:00:00Z,COMPLETED,Duplicate
"afa46a51-848b-4079-8792-cc29a39dfc8c","01541c60-1249-4ef8-b606-a301c7a737c8","2023-10-30T16:44:19.515880Z","2025-05-23T12:48:26.575646Z","2023-10-30T16:44:19.515880Z",TROUBLESHOOT,HIGH,2023-11-15T05:00:00Z,COMPLETED,"Inspect wiring path from Speed Sensor on Generator Shaft to KPH2 Port on CMS monitor."
"625c8e2f-22c1-4c0a-807b-6c3bfb002c08","737d8b25-fc23-4617-bd4a-c930255d46cd","2023-10-30T16:38:48.567130Z","2024-04-12T12:52:40.823206Z","2024-04-12T12:52:40.823206Z",TROUBLESHOOT,CRITICAL,2024-04-13T12:38:26.590Z,REQUIRED,"Check if ethernet cable is in correct port(Port A).
Perform manual CMS monitor reboot uptower.
Check wiring to network switch, ensure switch is working correctly.
Replace monitor if unresolved. 
"
"fbf34780-c285-42c1-b172-cbd834830852","8ec4c451-d650-47d2-892e-7d0f9d58adf4","2023-10-30T17:18:22.894382Z","2023-11-03T11:24:49.667003Z","2023-10-30T17:18:22.894382Z",TROUBLESHOOT,MODERATE,2024-01-01T05:00:00Z,COMPLETED,Duplicate
"4f94a473-a87f-4b82-a517-dbba233de52e","206d4a29-4994-49b6-a830-4835d5c5fa08","2023-10-30T17:20:05.133645Z","2025-05-23T12:52:24.551870Z","2023-10-30T17:20:05.133645Z",TROUBLESHOOT,MODERATE,2024-01-01T05:00:00Z,COMPLETED,"Ensure sensor/wiring connections are correct, replace wiring/sensor if needed.
"
"c8694225-87f7-4094-a55e-c734e03ab6b7","c8694225-87f7-4094-a55e-c734e03ab6b7","2023-10-30T17:46:14.765215Z","2025-05-23T12:41:48.786422Z","2023-10-30T17:46:14.765215Z",VISUAL_INSPECTION,LOW,2024-03-01T05:00:00Z,COMPLETED,"1. Perform thorough de-grease of subcomponent. Note condition of removed grease and optionally, save sample for analysis.
2. Perform careful photographic inspection of inner ring, outer ring, and rolling element surfaces, recording observation of any chipping, spalling, or abrasive wear. 
3. Re-grease the bearing."
"b052aa14-d0e1-4874-8b7f-49e69e3bcd9b","b052aa14-d0e1-4874-8b7f-49e69e3bcd9b","2023-10-30T17:50:26.687023Z","2025-05-23T12:41:35.024339Z","2023-10-30T17:50:26.687023Z",VISUAL_INSPECTION,LOW,2024-03-01T05:00:00Z,COMPLETED,"1. Perform thorough de-grease of subcomponent. Note condition of removed grease and optionally, save sample for analysis.
2. Perform careful photographic inspection of inner ring, outer ring, and rolling element surfaces, recording observation of any chipping, spalling, or abrasive wear. 
3. Re-grease the bearing."
"7f553a46-6bad-4087-98c7-77de42aaf3e3","7f553a46-6bad-4087-98c7-77de42aaf3e3","2023-10-30T16:53:13.045074Z","2025-05-23T12:47:30.900510Z","2023-10-30T16:53:13.045074Z",BORESCOPE_INSPECTION,HIGH,2023-11-15T05:00:00Z,COMPLETED,"Perform careful photographic/visual inspection of subcomponent and it's mating gear via gearbox inspection port.
*Ensure that every tooth on both subcomponent and its mating gear gets thoroughly inspected for hairline cracks, chipped or broken teeth, and signs of uneven wear or end-loading.

**Depending on gearbox model, adequate access to target components may require that oil level get lowered prior to and raised after inspection procedure."
"76a6c5f0-b0ea-43dd-b12a-54a4588312ce","76a6c5f0-b0ea-43dd-b12a-54a4588312ce","2023-10-30T14:17:37.179553Z","2025-05-23T12:49:13.921547Z","2023-10-30T14:17:37.179553Z",VISUAL_INSPECTION,MODERATE,2024-01-01T05:00:00Z,COMPLETED,"Plan subcomponent replacement timeline on findings from the following checks:
1. If readily accessible, check SCADA data for elevated PT-100 temperature indications.
2. Check generator bearing grease condition for discoloration or other signs of excessive heating or damage.
3. Perform auditory check for sounds indicative of advanced bearing damage.

**In case of OUTER RING ESD / FLUTING failure mode diagnosis: 
*check integrity of generator shaft electrical grounding components via tests by certified party
*check electrical and mechanical integrity of slip-ring/brush assembly on applicable generators"
"e2800d13-b23a-443d-aee8-358ced7ebd2d","e2800d13-b23a-443d-aee8-358ced7ebd2d","2023-10-30T16:32:56.283482Z","2025-05-23T12:40:34.405486Z","2023-10-30T16:32:56.283482Z",VISUAL_INSPECTION,MODERATE,2024-01-01T05:00:00Z,COMPLETED,"1. Perform thorough de-grease of subcomponent. Note condition of removed grease and optionally, save sample for analysis.
2. Perform careful photographic inspection of inner ring, outer ring, and rolling element surfaces, recording observation of any chipping, spalling, or abrasive wear. 
3. Re-grease the bearing."
"49b945fe-8391-4f2a-ac2e-869c4df70c64","49b945fe-8391-4f2a-ac2e-869c4df70c64","2023-10-30T16:37:43.206435Z","2025-05-23T12:52:10.667917Z","2023-10-30T16:37:43.206435Z",TROUBLESHOOT,MODERATE,2023-12-29T16:33:40.249Z,COMPLETED,"Ensure sensor/wiring connections are correct, replace wiring/sensor if needed.
"
"8ec4c451-d650-47d2-892e-7d0f9d58adf4","8ec4c451-d650-47d2-892e-7d0f9d58adf4","2023-10-30T17:19:12.079253Z","2025-05-23T12:51:02.284642Z","2023-10-30T17:19:12.079253Z",TROUBLESHOOT,MODERATE,2024-01-01T05:00:00Z,COMPLETED,"Ensure sensor/wiring connections are correct, replace wiring/sensor if needed.
"
"206d4a29-4994-49b6-a830-4835d5c5fa08","206d4a29-4994-49b6-a830-4835d5c5fa08","2023-10-30T17:21:06.922185Z","2025-05-23T12:52:24.434079Z","2023-10-30T17:21:06.922185Z",TROUBLESHOOT,MODERATE,2024-01-01T05:00:00Z,COMPLETED,"Ensure sensor/wiring connections are correct, replace wiring/sensor if needed.
"
"4f349077-dfc6-4f7a-94a4-c84043924afc","4f349077-dfc6-4f7a-94a4-c84043924afc","2023-10-30T18:38:15.332456Z","2023-11-03T12:38:27.112351Z","2023-10-30T18:38:15.332456Z",TROUBLESHOOT,MODERATE,2024-01-01T05:00:00Z,COMPLETED,"duplicate "
"fb0cbe2f-7ace-4d2a-985f-b3b9b53a6d6c","5c3cbc3a-7df7-40a0-81da-840776094e73","2025-09-10T14:12:41.786859Z","2025-09-10T15:12:21.802275Z","2025-09-10T15:12:21.802275Z",TROUBLESHOOT,CRITICAL,2025-09-11T15:11:32Z,REQUIRED,"Troubleshoot CMS unit connectivity via SkySpecs hardware troubleshooting guide."
"7706de01-8b81-4958-aec4-297567ebd39a","3e9e2918-6494-4da9-a7ac-62cd60f457cc","2025-09-10T14:13:15.261064Z","2025-09-10T14:13:15.261064Z","2025-09-10T14:13:15.261064Z",TROUBLESHOOT,LOW,2026-01-08T13:45:36.154Z,REQUIRED,"Troubleshoot Gearbox/Planetary Stage 2/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/Planetary Stage 2/Accelerometer accelerometer and/or cabling."
"da463896-3e6d-425a-9f24-f61a43312f13","207f531c-320e-43e6-bdbb-ffab88915330","2025-09-10T14:14:35.716742Z","2025-09-10T14:14:35.716742Z","2025-09-10T14:14:35.716742Z",TROUBLESHOOT,LOW,2026-01-08T13:45:36.154Z,REQUIRED,"Troubleshoot Gearbox/Planetary Stage 2/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/Planetary Stage 2/Accelerometer accelerometer and/or cabling."
"7d295a3c-5277-4b37-b56f-50b1afd62e9c","ecdad2b0-9760-428c-8570-1429ee7a5527","2025-09-10T14:14:57.212350Z","2025-09-10T14:14:57.212350Z","2025-09-10T14:14:57.212350Z",TROUBLESHOOT,LOW,2026-01-08T13:45:36.154Z,REQUIRED,"Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"5911754a-96a7-4853-9b3f-8d59b94db45a","a1a50edb-c4b4-445f-9dbc-70bbe6d5f2cd","2025-09-10T14:36:13.782862Z","2025-09-10T14:36:13.782862Z","2025-09-10T14:36:13.782862Z",TROUBLESHOOT,CRITICAL,2025-09-11T13:45:36.154Z,REQUIRED,"Troubleshoot CMS unit connectivity via SkySpecs hardware troubleshooting guide."
"5b539af4-62c4-4091-a376-77ddb8e84bd5","7298ddf1-3b11-4105-b76c-9e8287e6423e","2025-09-10T15:02:46.116075Z","2025-09-10T15:02:46.116075Z","2025-09-10T15:02:46.116075Z",TROUBLESHOOT,CRITICAL,2025-09-11T13:45:36.154Z,REQUIRED,"Troubleshoot CMS unit connectivity via SkySpecs hardware troubleshooting guide."
"1456d621-fb44-415d-a67d-208d32453b3e","c9b1edb9-bbd6-4aa8-8bc0-606277c51bf7","2025-09-17T13:55:57.595563Z","2025-09-17T13:55:57.595563Z","2025-09-17T13:55:57.595563Z",BORESCOPE_INSPECTION,HIGH,2025-10-02T13:51:28.801Z,REQUIRED,"1. Perform thorough de-grease of Rotor Shaft/Bearing/RE. Note condition of removed grease and optionally, save sample for analysis
2. Perform careful photographic inspection of inner ring, outer ring, and rolling element surfaces, recording observation of any chipping, spalling, or abrasive wear
3. Re-grease the bearing."
"ec39e312-054b-490a-b151-d4f3c8eb66f7","31a44319-1f7d-4cd1-b7f9-aeca23281af4","2025-09-17T13:56:40.650038Z","2025-09-17T13:56:50.456547Z","2025-09-17T13:56:50.456547Z",BORESCOPE_INSPECTION,HIGH,2025-10-02T13:51:28.801Z,REQUIRED,"1. Perform thorough de-grease of Rotor Shaft/Bearing/RE. Note condition of removed grease and optionally, save sample for analysis
2. Perform careful photographic inspection of inner ring, outer ring, and rolling element surfaces, recording observation of any chipping, spalling, or abrasive wear
3. Re-grease the bearing."
"5d3d54ae-bbc0-4823-baf3-3c0b49416faf","3145a9fe-990a-4bc3-b5f5-68d60a1d3d5e","2025-09-17T13:57:37.743927Z","2025-09-17T13:57:37.743927Z","2025-09-17T13:57:37.743927Z",BORESCOPE_INSPECTION,HIGH,2025-10-02T13:51:28.801Z,REQUIRED,"1. Perform thorough de-grease of Rotor Shaft/Bearing. Note condition of removed grease and optionally, save sample for analysis
2. Perform careful photographic inspection of inner ring, outer ring, and rolling element surfaces, recording observation of any chipping, spalling, or abrasive wear
3. Re-grease the bearing."
"4733486d-967e-43a8-a030-0dbb72fde073","3145a9fe-990a-4bc3-b5f5-68d60a1d3d5e","2025-09-17T13:57:37.745790Z","2025-09-17T13:57:37.745790Z","2025-09-17T13:57:37.745790Z",BORESCOPE_INSPECTION,HIGH,2025-10-02T13:51:28.801Z,REQUIRED,"1. Perform thorough de-grease of Rotor Shaft/Bearing. Note condition of removed grease and optionally, save sample for analysis
2. Perform careful photographic inspection of inner ring, outer ring, and rolling element surfaces, recording observation of any chipping, spalling, or abrasive wear
3. Re-grease the bearing."
"e8abaca0-209d-4c9b-9e38-17efbc680cdb","f2e161d1-cbc2-48a7-b1be-03e7949f68b5","2025-09-17T13:59:19.665201Z","2025-09-17T13:59:19.665201Z","2025-09-17T13:59:19.665201Z",BEARING_LUBRICATION,MODERATE,2025-11-16T13:51:28.801Z,REQUIRED,"Plan Generator/Shaft/Bearing/DE replacement timeline on findings from the following checks:
1. If readily accessible, check SCADA data for elevated Generator/Shaft/Bearing/DE PT-100 temperature indications
2. Check generator bearing grease condition for discoloration or other signs of excessive heating or damage
3. Perform auditory check for sounds indicative of advanced bearing damage

**In case of OUTER RING ESD / FLUTING failure mode diagnosis:
*check integrity of generator shaft electrical grounding components via tests by certified party
*check electrical and mechanical integrity of slip-ring/brush assembly on applicable generators."
"ec80cf64-1dd5-4966-a9be-ae7d6b333d6c","cb6dc55a-1fb7-4948-a0fc-f96a06aed271","2025-09-24T18:32:58.031806Z","2025-09-24T18:32:58.031806Z","2025-09-24T18:32:58.031806Z",BORESCOPE_INSPECTION,HIGH,2025-10-09T18:23:49.829Z,REQUIRED,"Perform careful photographic/visual inspection of Gearbox/High Speed Shaft/Pinion and it's mating gear via gearbox inspection port
*Ensure that every tooth on both Gearbox/High Speed Shaft/Pinion and its mating gear gets thoroughly inspected for hairline cracks, chipped or broken teeth, and signs of uneven wear or end-loading

**Depending on gearbox model, adequate access to target components may require that oil level get lowered prior to and raised after inspection procedure."
"eba17968-bd14-45b0-8af8-296bd7b6fec2","2da0ea37-ca03-41e8-9adc-40e95879750c","2025-09-24T18:33:06.614943Z","2025-09-24T18:33:06.614943Z","2025-09-24T18:33:06.614943Z",BORESCOPE_INSPECTION,HIGH,2025-10-09T18:23:49.829Z,REQUIRED,"Perform careful photographic/visual inspection of Gearbox/High Speed Shaft/Pinion and it's mating gear via gearbox inspection port
*Ensure that every tooth on both Gearbox/High Speed Shaft/Pinion and its mating gear gets thoroughly inspected for hairline cracks, chipped or broken teeth, and signs of uneven wear or end-loading

**Depending on gearbox model, adequate access to target components may require that oil level get lowered prior to and raised after inspection procedure."
"fba22429-be84-4773-9fce-51456247102e","8ca05a1b-1ee8-48eb-be58-0e9ef2d63410","2025-10-27T17:56:06.262993Z","2025-10-27T17:56:06.262993Z","2025-10-27T17:56:06.262993Z",TROUBLESHOOT,LOW,2026-02-24T17:32:14.109Z,REQUIRED,"Troubleshoot Gearbox/Planetary Stage 1/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/Planetary Stage 1/Accelerometer accelerometer and/or cabling."
"ca50f064-15f0-4f83-9067-32cf16d32dff","5f59cedc-b0f1-48e6-a2d2-09ec321736ac","2025-03-07T19:43:44.570052Z","2025-08-20T18:12:32.888014Z","2025-03-07T19:43:44.570052Z",TROUBLESHOOT,CRITICAL,2025-03-08T19:18:49.293Z,COMPLETED,"Troubleshoot CMS unit connectivity via SkySpecs hardware troubleshooting guide."
"8800ba21-a5fa-4a09-b37a-e2fa19c1c918","3dbeb143-3a47-47dc-8181-b15ce0478326","2025-03-07T19:47:58.606248Z","2025-03-07T19:47:58.606248Z","2025-03-07T19:47:58.606248Z",TROUBLESHOOT,CRITICAL,2025-03-08T19:18:49.293Z,REQUIRED,"Troubleshoot CMS unit connectivity via SkySpecs hardware troubleshooting guide."
"0c072461-7fa8-4ad8-a603-871db38db57a","0e2158b3-a94f-4ec9-bc88-a3d3395a40be","2025-03-07T20:02:58.473260Z","2025-03-07T20:02:58.473260Z","2025-03-07T20:02:58.473260Z",TROUBLESHOOT,CRITICAL,2025-03-08T19:18:49.293Z,REQUIRED,"Troubleshoot CMS unit connectivity via SkySpecs hardware troubleshooting guide."
"7d0e636f-34f4-4c09-b191-a545f188a635","d67455e4-4d80-41d8-bb3e-11cdf83f83cb","2025-03-07T20:03:35.890647Z","2025-03-07T20:03:35.890647Z","2025-03-07T20:03:35.890647Z",TROUBLESHOOT,CRITICAL,2025-03-08T19:18:49.293Z,REQUIRED,"Troubleshoot CMS unit connectivity via SkySpecs hardware troubleshooting guide."
"d89776fe-5a2a-43bb-94c5-745e9e03a7b0","cde471da-375b-44b7-8174-dceefec46e20","2025-03-07T20:05:46.974796Z","2025-03-07T20:05:46.974796Z","2025-03-07T20:05:46.974796Z",TROUBLESHOOT,LOW,2025-07-05T19:18:49.293Z,REQUIRED,"Troubleshoot Gearbox/High Speed Shaft/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/High Speed Shaft/Accelerometer accelerometer and/or cabling."
"b3c7e6fa-f842-4d00-af4f-38bd9b4eb305","8c85afb4-bfb1-4c14-8eda-566a8e882e7e","2025-03-11T13:49:26.426415Z","2025-03-11T13:49:26.426415Z","2025-03-11T13:49:26.426415Z",TROUBLESHOOT,LOW,2025-07-09T12:54:31.642Z,REQUIRED,"Troubleshoot Gearbox/Planetary Stage 1/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/Planetary Stage 1/Accelerometer accelerometer and/or cabling."
"79a6c211-b4ae-4f75-8f04-b50886c82789","6c839c33-e3fb-472b-a74c-372d237e18ec","2025-03-11T13:50:07.158961Z","2025-03-11T13:50:07.158961Z","2025-03-11T13:50:07.158961Z",TROUBLESHOOT,LOW,2025-07-09T12:54:31.642Z,REQUIRED,"Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"15fa5066-8c9c-4cc2-8ec1-2e5d051c920d","3c49a666-da8f-44c6-abb5-ade329175df8","2025-03-11T13:50:13.198995Z","2025-03-11T13:50:13.198995Z","2025-03-11T13:50:13.198995Z",TROUBLESHOOT,LOW,2025-07-09T12:54:31.642Z,REQUIRED,"Troubleshoot Generator/Shaft/Accelerometer/DE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/DE accelerometer and/or cabling."
"6af3a251-a850-421e-b838-d2e698c1cc8e","a069aa59-c5c0-468b-b535-d9d0dcf8c6bb","2025-03-11T13:52:48.495509Z","2025-03-11T13:52:48.495509Z","2025-03-11T13:52:48.495509Z",TROUBLESHOOT,LOW,2025-07-09T12:54:31.642Z,REQUIRED,"Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"ad7f44d8-c888-47aa-ac82-9231e70a74ee","e5f85f0f-af88-4af4-8bd8-aca40be5ff7d","2025-03-11T13:52:58.225266Z","2025-03-11T13:52:58.225266Z","2025-03-11T13:52:58.225266Z",TROUBLESHOOT,LOW,2025-07-09T12:54:31.642Z,REQUIRED,"Troubleshoot Generator/Shaft/Accelerometer/DE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/DE accelerometer and/or cabling."
"accecf8f-a048-458e-be1f-86bff8231242","4dbe9a7e-f639-4fac-9a3e-d84d11f98885","2025-03-11T13:53:21.117040Z","2025-03-11T13:53:21.117040Z","2025-03-11T13:53:21.117040Z",TROUBLESHOOT,LOW,2025-07-09T12:54:31.642Z,REQUIRED,"Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"0f7f1af3-4fcf-4fef-86b5-8e68f4c4e7f7","eddc09cf-4455-4e73-9266-a0da50a363ca","2025-03-11T13:53:50.094259Z","2025-03-11T13:53:50.094259Z","2025-03-11T13:53:50.094259Z",TROUBLESHOOT,LOW,2025-07-09T12:54:31.642Z,REQUIRED,"Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"1bb2430e-1d65-4307-a815-ff03db471cfd","b9fd7502-8e75-481e-9561-d5bdcf3cb3a0","2025-03-11T13:54:15.420074Z","2025-03-11T13:54:15.420074Z","2025-03-11T13:54:15.420074Z",TROUBLESHOOT,LOW,2025-07-09T12:54:31.642Z,REQUIRED,"Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"0851566d-db33-41ab-94d9-50461f4ca813","64175403-b9cc-481d-9a00-97162b49bd3d","2025-03-11T13:55:07.308775Z","2025-03-11T13:55:07.308775Z","2025-03-11T13:55:07.308775Z",TROUBLESHOOT,LOW,2025-07-09T13:54:28.444Z,REQUIRED,"Troubleshoot Generator/Shaft/Accelerometer/DE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/DE accelerometer and/or cabling."
"a75d5634-f649-493d-9e30-ddb28a9f95b2","ab97822d-b72b-46be-a5b4-b3c1563de3d4","2025-03-11T13:55:39.103746Z","2025-03-11T13:55:39.103746Z","2025-03-11T13:55:39.103746Z",TROUBLESHOOT,LOW,2025-07-09T13:54:28.444Z,REQUIRED,"Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"25e6e425-1536-4afa-9ea9-616c12094669","d05dad4c-17c4-4518-99d7-88f3ae7d02ec","2025-03-11T13:56:15.249399Z","2025-03-11T13:56:15.249399Z","2025-03-11T13:56:15.249399Z",TROUBLESHOOT,LOW,2025-07-09T13:54:28.444Z,REQUIRED,"Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"a90e62db-6dd7-4343-b7d1-7c34d751d555","76e88496-3bb6-4e2a-801f-980ca3691bc5","2025-03-11T13:56:40.741612Z","2025-03-11T13:56:40.741612Z","2025-03-11T13:56:40.741612Z",TROUBLESHOOT,LOW,2025-07-09T13:54:28.444Z,REQUIRED,"Troubleshoot Gearbox/High Speed Shaft/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/High Speed Shaft/Accelerometer accelerometer and/or cabling."
"5309fb50-096e-43d7-8f50-fdd3894b2273","73c89269-654d-4539-8fe0-6799a1303ad4","2025-03-11T13:57:27.755443Z","2025-03-11T13:57:27.755443Z","2025-03-11T13:57:27.755443Z",TROUBLESHOOT,LOW,2025-07-09T13:54:28.444Z,REQUIRED,"Troubleshoot Rotor Shaft/Bearing/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Rotor Shaft/Bearing/Accelerometer accelerometer and/or cabling."
"876b093c-7a72-437e-9e52-583a86bb238a","fdffa8ad-96f3-4d7c-9c10-3156389bc8a0","2025-03-11T13:58:19.177544Z","2025-03-11T13:58:19.177544Z","2025-03-11T13:58:19.177544Z",TROUBLESHOOT,LOW,2025-07-09T13:54:28.444Z,REQUIRED,"Troubleshoot Gearbox/Planetary Stage 1/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/Planetary Stage 1/Accelerometer accelerometer and/or cabling."
"06e3e794-e839-492a-a76f-dc305e15781c","37d99b6d-8d24-4d03-9ede-07ddeec0afb9","2025-03-19T13:05:38.211233Z","2025-09-19T12:25:47.928139Z","2025-03-19T13:05:38.211233Z",BORESCOPE_INSPECTION,HIGH,2025-04-03T12:58:44.878Z,COMPLETED,"1. Perform thorough de-grease of Rotor Shaft/Bearing/RE. Note condition of removed grease and optionally, save sample for analysis
2. Perform careful photographic inspection of inner ring, outer ring, and rolling element surfaces, recording observation of any chipping, spalling, or abrasive wear
3. Re-grease the bearing."
"e1ab6905-bd38-4ce5-a218-ceab34b6a33b","4de905a0-dfc1-4318-aea9-8123c8df6251","2025-06-16T12:49:30.395603Z","2025-06-16T12:49:30.395603Z","2025-06-16T12:49:30.395603Z",TROUBLESHOOT,LOW,2025-10-14T11:09:42.850Z,REQUIRED,
"b14fba20-bb81-430a-bd05-8ac605e06571","f41f6bdf-8222-43c6-954e-b3fb8ef77c26","2025-06-16T12:51:05.381987Z","2025-06-16T12:51:05.381987Z","2025-06-16T12:51:05.381987Z",TROUBLESHOOT,CRITICAL,2025-06-17T11:09:42.850Z,REQUIRED,"Troubleshoot CMS unit connectivity via SkySpecs hardware troubleshooting guide."
"b13b434c-a464-4350-963f-4824430f4d1a","04c219b3-44aa-4a4d-8aad-2701a1afe533","2025-07-16T12:10:16.832058Z","2025-07-16T12:10:16.832058Z","2025-07-16T12:10:16.832058Z",TROUBLESHOOT,CRITICAL,2025-07-17T11:51:40.504Z,REQUIRED,"Troubleshoot CMS unit connectivity via SkySpecs hardware troubleshooting guide."
"a9dfb060-1eac-42fd-babc-4f1c2bdae54e","95320697-aa0e-40a8-b049-7b12d426c922","2025-09-22T11:59:34.461223Z","2025-09-22T11:59:34.461223Z","2025-09-22T11:59:34.461223Z",TROUBLESHOOT,LOW,2026-01-20T11:31:06.551Z,REQUIRED,"Troubleshoot Rotor Shaft/Bearing/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Rotor Shaft/Bearing/Accelerometer accelerometer and/or cabling."
"4681c9b0-3964-454a-9444-0bde0540dbd2","8c996b38-0f5f-4e11-ad32-2a69a906d16f","2025-02-27T13:41:03.161077Z","2025-11-04T13:40:31.122889Z","2025-03-27T13:42:54.795364Z",TROUBLESHOOT,HIGH,2025-04-11T13:40:35.691Z,COMPLETED,"Troubleshoot Gearbox/Planetary Stage 1/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/Planetary Stage 1/Accelerometer accelerometer and/or cabling."
"375303e7-d73b-4dc9-88ab-905d00d9a4e7","ec147bbb-8159-4b92-90fd-b384eb95ab89","2025-10-27T16:05:01.989727Z","2025-10-27T16:05:01.989727Z","2025-10-27T16:05:01.989727Z",BORESCOPE_INSPECTION,HIGH,2025-11-11T13:55:31.418Z,REQUIRED,"Perform borescope/endoscope inspection of gearbox, with emphasis on Gearbox/Planetary Stage 1/Planet/Wheel

*Ensure that every tooth on Gearbox/Planetary Stage 1/Planet/Wheel (s) gets thoroughly inspected for hairline cracks in addition to chipped or broken teeth

**Widespread abrasive wear on Ring teeth may be normal, depending on gearbox model **Ring tooth fractures may or may not be viable failure mode, depending on gearbox model."
"e52f6088-5842-48da-a8a9-f9d3a9b99b31","5f456b3e-dc7f-4061-974f-c81d5af4f72f","2025-10-14T18:10:36.357142Z","2025-10-14T18:10:36.357142Z","2025-10-14T18:10:36.357142Z",TROUBLESHOOT,HIGH,2025-10-29T15:28:36.374Z,REQUIRED,"Troubleshoot Rotor Shaft/Bearing/RE/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Rotor Shaft/Bearing/RE/Accelerometer accelerometer and/or cabling."
